"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"spatial_pd_demographic.nlogo"
"experiment"
"06/07/2024 08:46:32:123 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","agent-maxage","pd-r","histogram-granularity","pd-s","agent-procreation-min-wealth","agent-init-coop-ratio","simulation-steps","pd-t","agent-number","agent-init-random-birth-age","patch-background-color","neighborhood","mutation-rate","agent-init-endowment","pd-p","[step]","count turtles","count cooperators","count defectors"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2176","1669","507"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","10","2260","1737","523"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2293","1774","519"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","1937","1469","468"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2118","1665","453"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","1807","1300","507"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2204","1730","474"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","1785","1364","421"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2047","1611","436"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2113","1663","450"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2108","1610","498"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2261","1723","538"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","10","2224","1692","532"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2381","1867","514"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","1","305","147","158"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2410","1876","534"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2129","1687","442"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2322","1761","561"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2214","1695","519"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2251","1764","487"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","1933","1485","448"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2321","1771","550"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2255","1752","503"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2302","1797","505"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2135","1629","506"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2331","1787","544"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","1960","1412","548"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2375","1826","549"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2070","1564","506"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2299","1761","538"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2226","1708","518"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2153","1650","503"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2355","1872","483"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2360","1851","509"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2275","1740","535"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2076","1592","484"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","11","2301","1772","529"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2367","1789","578"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","2","320","139","181"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","3","356","172","184"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2420","1837","583"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","4","414","247","167"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2398","1900","498"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2347","1843","504"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2341","1807","534"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2302","1755","547"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","5","572","414","158"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2246","1769","477"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2190","1676","514"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2359","1779","580"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2311","1765","546"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2207","1664","543"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2265","1729","536"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2051","1548","503"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2380","1793","587"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2354","1808","546"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2317","1802","515"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2435","1887","548"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2401","1800","601"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2064","1516","548"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2387","1871","516"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2177","1644","533"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2349","1828","521"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2393","1813","580"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","12","2412","1843","569"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2456","1878","578"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","6","790","610","180"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2417","1909","508"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2402","1876","526"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2390","1853","537"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2347","1808","539"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2299","1812","487"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2279","1689","590"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2393","1795","598"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2342","1786","556"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2415","1876","539"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2332","1791","541"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","7","1031","811","220"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2442","1926","516"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2425","1834","591"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2459","1891","568"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2202","1614","588"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2275","1740","535"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2384","1861","523"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2395","1838","557"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2441","1899","542"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2414","1874","540"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2412","1817","595"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2109","1575","534"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2232","1666","566"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2414","1840","574"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","13","2436","1862","574"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2433","1887","546"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2424","1909","515"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2393","1846","547"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2289","1695","594"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2347","1837","510"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2414","1815","599"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2385","1807","578"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2418","1891","527"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2360","1811","549"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","8","1249","982","267"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2442","1921","521"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2442","1855","587"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2468","1907","561"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2274","1640","634"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2450","1889","561"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2421","1863","558"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2409","1869","540"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2439","1887","552"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2454","1877","577"
"7","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2349","1799","550"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2266","1679","587"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2425","1881","544"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2460","1928","532"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","9","1462","1162","300"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2455","1913","542"
"12","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2421","1905","516"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2319","1710","609"
"24","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2420","1813","607"
"14","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2419","1836","583"
"22","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2371","1858","513"
"15","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2409","1809","600"
"8","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","14","2435","1877","558"
"10","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2169","1631","538"
"18","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2405","1838","567"
"5","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2400","1799","601"
"23","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","15","2452","1858","594"
"13","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2438","1913","525"
"3","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","18","2470","1912","558"
"20","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2313","1677","636"
"11","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2431","1884","547"
"2","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2446","1869","577"
"17","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2426","1875","551"
"4","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2458","1897","561"
"9","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2454","1916","538"
"19","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","18","2456","1908","548"
"16","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2341","1712","629"
"21","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","17","2453","1925","528"
"1","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","10","1656","1297","359"
"6","100","5","10","-6","10","0.5","500","6","280","true","white","Moore","0","6","-5","16","2288","1696","592"
